name,state,city,address,latitude,longitude,Charging Type,Supported Vehicle Types,access hours,Pricing Information,Amenities
"PPS Motors, Chinniyampalayam",Tamil Nadu,Coimbatore,"No-138, Avinashi Road, Chinniyampalayam, Coimbatore-641062",11.04991,77.05765,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Mugs And Brews - Cafu00e9 Restaurant,Tamil Nadu,coimbatore,"23A Thudiyalur Road Sivasakthi Nagar, Saravanampatti",11.0809942,76.9911489,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"No Wifi, Parking"
SREE ANNAPOORNA HOTEL,Tamil Nadu,AVINASHI,"NH544,AVINASHI BYE PASS ROAD,AVINASHI,TAMILNADU 641654",11.175093,77.263374,AC Fast Charging,EV1,24-Jul,?7 k/Wh,"Wifi, Parking"
Hotel Sangeetha (Duriyam Charging Station),Tamil Nadu,Namakkal,"NH 44, Namakkal - Karur Tollgate, Tamil Nadu - 637207",11.19362344,78.10483415,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
Aswins Veg Restaurant,Tamil Nadu,Perambalur,"NH 45, Kalpady Road, Eraiyasamuthiram, Perambalur, Tamil Nadu 621113",11.2064644,78.8812406,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"No Wifi, Parking"
"IOCL COCO Chengampalli, Salem-Kochi Highway",Tamil Nadu,Chengampalli,"Salem - Kochi Hwy, Vadamugam Kangayapalayam, Tamil Nadu 638812",11.213022,77.441968,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Dr. Cafe,Kerala,calicut,"Kozhikode - Mavoor - Areacode Rd, Near Hindustan Petroleum, Velliparamba, Kozhikode, Kerala ",11.2698057,75.8436455,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
RMS Towers (Ero_G Electric Charging Station),Tamil Nadu,Erode,"NH544, Kovai to Salem Road, Solipalayam, ",11.30199446,77.60004376,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"No Wifi, Parking"
VEEV A2B Kallar,Tamil Nadu,Mettupalayam,"A2B, Kallar Road, Mettupalayam, Tamil Nadu",11.3217,76.9163,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
VEEV Sathya Nursery,Tamil Nadu,Mettupalayam,"Kallar, Mettupalayam, Tamil Nadu",11.33,76.9027,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"No Wifi, Parking"
"Gateway Coonoor - IHCL SeleQtions, Coonoor",Tamil Nadu,Ooty,"Upper, Coonoor, Tamil Nadu 643101",11.3459974,76.801575,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"Wifi, Parking"
Relux Charging Station,Tamil Nadu,Chidambaram,"Chidambaram Bypass Bridge, Kannangudi, Chidambaram, Tamil Nadu 608602",11.40846847,79.67437527,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Hotel Gem Park,Tamil Nadu,Ooty,"Sheddon Road, Pudumund Ooty Tamilnadu 643001",11.42,76.7,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
Adyar Ananda Bhavan I Rasipuram,Tamil Nadu,Rasipuram,"Adyar Ananda Bhavan Restaurant, NH44, Brindavan Garden, Salem-Madurai Rd, Athanur, Tamil Nadu 637401",11.4922712,78.1535774,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
SHREE SARAVANA BHAVAN,Tamil Nadu,SANKAGIRI,"Near Sankagiri Toll Gate, NH-47 Salem-Kanyakumari Hwy, Vaikundam, Sankari, Tamil Nadu 637103",11.519342,77.935042,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Wifi
ADYAR ANANDA BHAVAN,Tamil Nadu,ATTUR,"NH9,Thulakanoor Village,Salem District,Attur,TamilNadu",11.591985,78.627219,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
"True Sai Motors, Narasothipatti",Tamil Nadu,Salem,"No 73 Salem, Omalur Highway, next to Hotel Grand Estancia, Narasothipatti, Salem, Tamil Nadu 636004,636001",11.682985,78.1260402,DC Fast Charging,EV2,24-Jul,?8 k/Wh,Parking
Cafe Udupi Ruchi,Tamil Nadu,Ulundurpet,"102/19, Chennai Trichy NH Sengurichi, Village, Ulundurpet, Tamil Nadu 606115",11.7194357,79.3364597,AC Fast Charging,EV1,24-Jul,?11 k/Wh,"Wifi, Parking"
CafeUdupi Ruchi,Tamil Nadu,Ulundurpet,"102/19, Chennai Trichy NH Sengurichi, Village, Ulundurpet, Tamil Nadu 606115",11.7194357,79.3364597,AC Fast Charging,EV1,24-Jul,?11 k/Wh,"Wifi, Parking"
Aasai Aasai Anandha Bhavan | Omalur,Tamil Nadu,Omalur,"Aasai Aasai Anandha Bhavan Delight, A/C Pure Veg Restaurant, NH - 44, Bangalore, to, Salem Highway, Omalur, Tamil Nadu 636455",11.7592238,78.4273441,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
"IOCL COCO Palayamputhur, Palyampudur",Tamil Nadu,Palyampudur,"Dharmapuri Main Road, Palayampudur, Tamil Nadu 636807",12.0243727,78.0979115,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"Ocean Spray Resort, Manjakuppam",Tamil Nadu,Pondicherry,"No: 7, 8, 9, SH 49, Manjakuppam, Tamil Nadu 60430",12.06587465,79.88027083,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Ammayii Hotel & Resorts (PKS Charging Station),Tamil Nadu,Tiruvannamalai,"Old No: 80, New No: 40, Sannathi Street, Opp Karur Vysya Bank, Thiruvanamalai, Tamil Nadu - 606601",12.23639376,79.08960088,DC Fast Charging,EV2,24-Jul,?12 k/Wh,Parking
Hotel Aishwarya Bhavan (Safa Electric),Tamil Nadu,Villupuram,"Chennai - Trichy Highway, Tindivanam, Tamil Nadu - 604001",12.24034498,79.66228159,AC Fast Charging,EV1,24-Jul,?11 k/Wh,Wifi
ADAYAR ANANDA BHAVAN,Tamil Nadu,THINDIVANAM,"Swastiks enterpreneurs,NH45,Chennai-Trichy highway,NallathurThindivanam,Tamilnadu 604307",12.297694,79.73365,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"True Sai Motors, Avaragere",Tamil Nadu,Krishnagiri,"No 417A/1A Krishnagiri Chennai Highway, Pethanapalli, opposite to Hotel, Krishnagiri, Tamil Nadu 635001",12.5306064,78.2375165,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Parking
Alps Residency - A Bergamont Group of Hotel-,Tamil Nadu,Krishnagiri,"Bangalore Bye Pass Road Near Toll Plaza, Krishnagiri, Tamil Nadu-635001",12.54250304,78.20153274,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
HOTEL SURYA COMPLEX,Tamil Nadu,KRISHNAGIRI,"NH44,Bangalore Highway,Pollupalli,Krishnagiri,TamilNadu 635115",12.582141,78.157101,DC Fast Charging,EV2,24-Jul,?11 k/Wh,Parking
"Hotel Mamalla Heritage, Fisherman Colony",Tamil Nadu,Mahabalipuram,"104 east raja street, Mahabalipuram, Tamil Nadu 603104",12.61860448,80.19400597,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Radisson Blu Resort Temple Bay I Mamallapuram,Tamil Nadu,Mahabalipuram,"Radisson Blu Resort Temple Bay Mamallapuram, 57 Covelong Road, Dist, Mahabalipuram, Tamil Nadu 603104",12.6238399,80.1945931,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Motel Mamalla, SH 49",Tamil Nadu,Mahabalipuram,"Motel Mamalla No.77, East Coast Road, SH 49, Mahabalipuram, Tamil Nadu 603104",12.6325138,80.1958391,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
D square Mall,Tamil Nadu,Shoolagiri,"Dhiviyam Square Food Court, NH - 7 Hosur - Krishnagiri Highway, Sundagiri, Shool, Tamil Nadu 635117",12.6462747,78.0470111,DC Fast Charging,EV2,24-Jul,?11 k/Wh,Parking
Tata Power ,Tamil Nadu,Hosur,"True Sai, Agraharam, Survey No 46/ 1A and 47/1A Thorapalli Agraharam, Hosur, Tamil Nadu 635109",12.7170751,77.876026,AC Fast Charging,EV1,24-Jul,?9 k/Wh,Parking
"Fairfield by Marriott, Mahindra World City",Tamil Nadu,Chennai,"Near Main Entrance, Mahindra World City, Chennai - 603002",12.730596,80.00463,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
RR Charging Station (RR Charging Station),Tamil Nadu,Ambur,"No: 19,IELC Complex, MC Road, Ambur, Tamil Nadu - 635802",12.77988445,78.71776971,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Darshan super market,Tamil Nadu,chennai,"Chitrakoot Complex,No.91/18A,OMR,Egattur opp to Flsmidth,Chennai-603103,Chengalpattu, District, Chennai, Tamil Nadu ",12.8291702,80.2298531,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"No Wifi, No Parking"
Hotel Kalyan Grand I Vandalur,Tamil Nadu,"Vandalur, Chennai","Kalyan Grand - a business hotel, 247 Grand Southern Trunk Rd, Next to Vandalur Zoo, Chennai, Tamil Nadu 600048",12.8735113,80.0785537,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
"Four Points by Sheraton, Chennai OMR",Tamil Nadu,Chennai,"Survey No 169, Plot 1B and 1A, Rajiv Gandhi Salai, Kumaran Nagar, Sholinganallur, Chennai-600119,Four Points 1, Semmancheri, Chennai, Tamil Nadu 600119",12.875613,80.227372,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
IOCL AB Enterprises,Tamil Nadu,Chennai,"Old Mahabalipuram Rd, Semmancheri, Chennai, Tamil Nadu 600119",12.87627,80.22709415,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"No Wifi, No Parking"
Sri Durga Bhavan Elite (Devika Yogaraajan Charging Station),Tamil Nadu,Vellore,"Near HP Petrol Pump, Pallikonda, Tamil Nadu, 635809",12.9023796,78.93386744,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Hotel Aryaas Veg | Pallikonda,Tamil Nadu,Pallikonda,"HOTEL ARYAAS, NH-4, Veppangal, Pallikonda, Tamil Nadu 635809",12.9071309,78.9620183,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"Wifi, Parking"
Smarttron Automations,Karnataka,bengaluru,"4th Floor, 1031, 24th Main Rd, 1st Sector, HSR Layout, Bengaluru",12.917819,77.64921,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"LAKSHMI Motors, Thoraipakkam",Tamil Nadu,Chennai,"118, Okkiam, Thoraipakkam, Chennai, Tamil Nadu - 600097",12.92976,80.23164,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"No Wifi, No Parking"
"FPL Vehicles, Perumugai",Tamil Nadu,Vellore,"33/5A1, Chennai Bangalore Highway, perumugai, Vellore-632009",12.945336,79.200662,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Sree Gokulam Motors, Zamin Pallavaram",Tamil Nadu,Chennai,"Sree Gokulam Motors, No 93, 3C, 200 Feet Radial road, Zamin Pallavaram, Chennai - 600117",12.950258,80.176003,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
Shree Shanthi's the garment shop,Tamil Nadu,chennai,"1, 10th Cross St, near water tank. Customer care: 9940169111, 9789964111, Indira Nagar, Adyar, Chennai, Tamil Nadu ",12.9966632,80.2517792,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
EESL Chennai Metrol Alandur Station,Tamil Nadu,Chennai,"Alandur, Metro Car Parking Chennai, Tamil Nadu 600016",13.00444547,80.20161257,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
Relux Experience Centre (ABS e-auto & Charger),Tamil Nadu,Chennai,"NO: 16/8, PRV Towers, GST Road, Guindy, Chennai, Tamil Nadu - 600 032",13.00777749,80.20730884,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Lakshmi Motors, Velachery",Tamil Nadu,Chennai,"No 42, Velachery Main Rd, Guindy National Park, Guindy, Chennai, Tamil Nadu 600032",13.0080236,80.22165,DC Fast Charging,EV2,24-Jul,?11 k/Wh,"Wifi, Parking"
"Ather space, Guindy, Chennai",Tamil Nadu,chennai,"Near 111-110, Mount Rd, Guindy Institutional Area, Little Mount, Guindy, Chennai, Tamil Nadu ",13.01247713,80.22060329,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
EESL Saidapet Metro,Tamil Nadu,Chennai,"C/20-C/19, NH 45, Todd Hunter Nagar, Nandanam, Chennai, Tamil Nadu 600015",13.02450612,80.22884568,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"FPL Vehicles, Annasali",Tamil Nadu,Chennai,"NO. 824/2, Annasali Nandnam, Chennai, Tamil Nadu, 600035",13.03001,80.24211,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"No Wifi, No Parking"
EESL Chennai Metro Nandanam station,Tamil Nadu,Chennai,"Anna Salai, CIT Nagar West, CIT Nagar, Chennai, Tamil Nadu 600035",13.03152957,80.2399704,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
IOCL Ms Immanuel Agencies,Tamil Nadu,Chennai,"1, Kamarajar Salai, K P Nagar, Ramapuram, Chennai, Tamil Nadu 600089",13.03301719,80.18431324,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
"Pumpkin Tales, Alwarpet",Tamil Nadu,Chennai,"37, 20, Bheemanna Garden St, Alwarpet, Chennai, Tamil Nadu 600018",13.033655,80.255285,AC Fast Charging,EV1,24-Jul,?15/kWh,"Wifi, Parking"
CarTuneZ,Tamil Nadu,chennai,"Mount Poonamallee Rd, Swaminatha Nagar, Goparasanallur, Chennai, Tamil Nadu ",13.04166213,80.1264474,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
"Sree Gokulam Motors, Kattuppakkam",Tamil Nadu,Chennai,"no 2/232, Mount ponamalle road,Swaminatha nagar, Pushpa Nagar, Kattupakkam, Chennai - 600056",13.0417246,80.1258208,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
"Anjappar Chettinad A/C Restaurant, Nazarathpettai",Tamil Nadu,Chennai,"NH 48, Nazarathpettai, Tamil Nadu 600123",13.04691388,80.0793241,AC Fast Charging,EV1,24-Jul,?15/kWh,"Wifi, Parking"
"Tanishq, Cathedral road Gopalpuram",Tamil Nadu,Chennai,"No.100, Cathedral Rd, Gopalapuram, Chennai, Tamil Nadu 600086",13.04774,80.25418,AC Fast Charging,EV1,24-Jul,?15/kWh,"Wifi, Parking"
"Ginger Vadapalani, NGO Colony",Tamil Nadu,Chennai,"61, Inner Ring Rd, Thiru Nagar Colony, NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026",13.05647,80.21116,AC Fast Charging,EV1,24-Jul,?15/kWh,"Wifi, Parking"
Spencer Plaza Mall | Chennai,Tamil Nadu,Chennai,"Spencer Plaza Mall, 768-769, Anna Salai, Chennai, Tamil Nadu 600002",13.0615444,80.2614559,DC Fast Charging,EV2,24-Jul,?15/kWh,"Wifi, Parking"
EESL Koyambedu,Tamil Nadu,Chennai,"Koyambedu, Chennai, Tamil Nadu 600107",13.07376771,80.19493137,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
IOCL Ms SRI SAI Balaji Agencies,Tamil Nadu,Chennai,"Ayyavoo Colony, Nelson Manickam Rd, Aminjikarai, Collectorate Colony, Balavinayagar Nagar, Chennai, Tamil Nadu 600029",13.07514384,80.21984698,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
"Gurudev Tata Motors, Arumbakkam",Tamil Nadu,Chennai,"Old No 90, New Number 1090, E.V.R. Periyar High Road, Arumbakkam, Chennai, Tamil Nadu - 600106",13.07656,80.2021,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
EESL Chennai Egmore metro,Tamil Nadu,Chennai," Chennai Egmore metro, Chennai (CMRL)",13.079097,80.261538,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
VR Chennai,Tamil Nadu,chennai,"Jawaharlal Nehru Rd, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu ",13.0805465,80.197132,DC Fast Charging,EV2,24-Jul,?15/kWh,"Wifi, Parking"
EESL Anna Nagar East station,Tamil Nadu,Chennai,"A Block, Annanagar East, Chennai, Tamil Nadu 600102",13.08478145,80.21972007,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
EESL Tirumangalam Metro station,Tamil Nadu,Chennai,Tirumangalam Metro station,13.0853,80.2016,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
EESL Thirumangalam Metro,Tamil Nadu,Chennai,"2nd Ave, L Block, Kurinji Colony, Anna Nagar, Chennai, Tamil Nadu 600040",13.0854925,80.20160618,DC Fast Charging,EV2,24-Jul,?15/kWh,Parking
EESL High Court station,Tamil Nadu,Chennai,"Esplanade Rd, Parrys, George Town, Chennai, Tamil Nadu 600104",13.08738029,80.2851703,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, No Parking"
EESL High court station,Tamil Nadu,Chennai,High Court Metro Station Chennai (CMRL),13.088249,80.285359,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, No Parking"
"Lakshmi Motors, Ambattur",Tamil Nadu,Chennai,"#79, 80,81, NEAR WAVIN BUS STOP, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058",13.0883447,80.1704698,AC Fast Charging,EV1,9:00 AM - 9:00 PM,?8 k/Wh,"No Wifi, Parking"
Cafe Kathaa,Maharashtra,pune,"Unnamed Road, Fergusson college campus Rd, Shivajinagar, Pune, Maharashtra 411004",18.52077813,73.84053533,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, No Parking"
Blue Tokai Coffee,Maharashtra,mumbai,"Unit 20-22, Laxmi Woollen Mill, Opposite Blue Loft, Dr E Moses Marg, Off, Shakti Mills Ln, Mahalakshmi, Mumbai",18.989356,72.825234,AC Fast Charging,EV1,9:00 AM - 7:00 PM,?10 k/Wh,"Wifi, No Parking"
Patanjali Mega Store Sakkardara,Maharashtra,nagpur,"205, Sakkardara Police Chowki Rd, Anand Nagar, Azamshah Layout, Nagpur, Maharashtra",21.12981221,79.11486072,DC Fast Charging,EV2,24-Jul,?15 k/Wh,"No Wifi, No Parking"
KR Journey Planners,Gujarat,surat,"Beside Sahaj Super Store, Anand Mahal Rd, Honey Park, Adajan Gam, Adajan, Surat, Gujarat ",21.1483732,72.7654739,AC Fast Charging,EV1,24-Jul,?10 k/Wh,Parking
KR Journey,Gujarat,surat,"p767, Ashwini Kumar Road, New GIDC",21.21269443,72.84511796,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, No Parking"
Navneet Institute,Gujarat,ahmedabad,"101-102, Prarthana Complex, nr. Kakadia Hospital, opp. Dinesh Chambers, Bapunagar, Ahmedabad, Gujarat ",23.040249,72.6307112,AC Fast Charging,EV1,9:00 AM - 6:00 PM,?8 k/Wh,"Wifi, No Parking"
The Food Drama,Gujarat,ahmedabad,"Besides Geetanjali Party Plot, near sterling cancer hospital Sindhu bhawan road Bodakdev, Ahmedabad, Bodakdev, West, Thaltej, Ahmedabad, Gujarat",23.044056,72.5099616,AC Fast Charging,EV1,10:00 AM - 8:00 PM,?9 k/Wh,"Wifi, Parking"
Tea Post - The Desi Cafe,Gujarat,ahmedabad,"Nr. Taj Lane Hotel, Sankalp Square Lane Nr. S. P. Ring Road, Sindhu Bhavan Marg, Road, Ahmedabad, Gujarat",23.04574,72.483755,AC Fast Charging,EV1,9:00 AM - 9:00 PM,?8 k/Wh,"No Wifi, Parking"
Adani Shantigram,Gujarat,ahmedabad,"Adani Shantigram, Gujarat 382421",23.1606011,72.5427391,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Signature Mall,Uttar Pradesh,ghaziabad,"Shop No. 2. Ground Floor Signature Street, G-Block, Govindpuram, Ghaziabad, Uttar Pradesh ",28.69101421,77.48638499,AC Fast Charging,EV1,10:00 AM - 8:00 PM,?9 k/Wh,"No Wifi, Parking"
Ather Space - Gujranwala Town,Delhi,delhi,"A 11, GT Karnal Rd, near Vinayak Hospital, Block A, Gujranwala Town, Delhi, 110009",28.6990084,77.1833274,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Go Native,Karnataka,bengaluru,"#64, 10th Main Rd, 4th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560041",12.922504,77.58476,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"Sangeetha Mobiles, Chandra Layout",Karnataka,bengaluru,"Shop #89/A, G Floor, 9th Cross Rd, Chandra Layout",12.9607,77.529186,AC Fast Charging,EV1,9:00 AM - 7:00 PM,?10 k/Wh,"Wifi, Parking"
AtherSpace Indiranagar,Karnataka,bengaluru,"53, - 3rd main, 100th Feet Road, Defence Colony, Indira Nagar",12.97560024,77.6411972,AC Fast Charging,EV1,9:00 AM - 9:00 PM,?8 k/Wh,"Wifi, No Parking"
TORQ92,Karnataka,bengaluru,"15, 5th Cross Road, Shantivana, Next to Sterling Park Apts, Kodigehalli Main Road, Sahakara Nagar, Bengaluru",13.057629,77.5871507,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"No Wifi, No Parking"
Sai Menaka Commercial Complex,Karnataka,bengaluru,"1599/01, BB Main Road, Nehru Nagar, Next to Old Postoffice, Old Town, Yelahanka",13.098157,77.59673,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, Parking"
Taj Mahal Hotel,Telangana,hyderabad,"5-9-502, Gun Foundry Street Number 1, Gun Foundry, Abids",17.3916834,78.4766724,AC Fast Charging,EV1,9:00 AM - 7:00 PM,?8 k/Wh,"Wifi, No Parking"
Almond House Banjara Hills,Telangana,hyderabad,"8-2-350/3/1, Next to Meena Bazar, Rd Number 3, Panchavati Society Colony, AK Enclave, Green Valley, Banjara Hills, Hyderabad, Telangana ",17.4270191,78.4434192,AC Fast Charging,EV1,9:00 AM - 7:00 PM,?9 k/Wh,"No Wifi, Parking"
Ather Space - Electric Scooter Experience Center,Kerala,trivandrum,"Sycamore Complex, 25/1106, Plamoodu Jn., Pattom P O, Kerala 695004",8.516037574,76.94607735,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, No Parking"
Muthiah Towers,Tamil Nadu,tiruchirappalli,"Muthiah Towers, 1, Royal Rd, Cantonment, Tiruchirappalli, Tamil Nadu ",10.799797,78.6807052,AC Fast Charging,EV1,9:00 AM - 6:00 PM,?7 k/Wh,"Wifi, Parking"
"AIMA Charging Station, Karinganad",Kerala,malappuram,"Karinganad, Vilayur PO, Pattambi Taluk",10.8878,76.189669,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"No Wifi, No Parking"
"Just Loaf, Perinthalmanna",Kerala,malappuram,"Just Loaf, Perinthalmanna Jubilee Bypass, Road, Perintalmanna, Kerala , India",10.9882867,76.2250874,AC Fast Charging,EV1,24-Jul,?10 k/Wh,"Wifi, No Parking"
Nikshan Electronics,Kerala,kannur,"Nikshan Arena, Bank Rd, Padanapalam, Kannur, Kerala ",11.86874461,75.36602213,AC Fast Charging,EV1,9:00 AM - 9:00 PM,?9 k/Wh,"Wifi, No Parking"
Royal Airavatha,Karnataka,bengaluru," #749/1, Near R V Engineering College",12.92230034,77.49549866,AC Fast Charging,EV1,9:00 AM - 7:00 PM,?8 k/Wh,"Wifi, No Parking"
"Chai Point, Bellandur",Karnataka,bengaluru,"4, Marathahalli - Sarjapur Outer Ring Rd, Koramangala 6 Block, Bellandur",12.922427,77.668422,AC Fast Charging,EV1,10:00 AM - 7:00 PM,?9 k/Wh,"Wifi, Parking"
Kriyates - Thoraipakkam,Tamil Nadu,chennai,"No.361,Omr Escapade, Mada Koil Street, Okkiam, Thoraipakkam, Vivekananda Nagar, Thoraipakkam, Chennai, Tamil Nadu 600097",12.924971,80.233677,DC Fast Charging,EV2,24-Jul,?12 k/Wh,"Wifi, Parking"
Prestige Falcon Towers,Karnataka,bengaluru,"No 19, Brunton Rd, Craig Park Layout, Ashok Nagar,",12.971272,77.614552,AC Fast Charging,EV1,9:00 AM - 9:00 PM,?8 k/Wh,"No Wifi, Parking"
Phoenix Market City - Velachery,Tamil Nadu,chennai,"142, Velachery Rd Indira Gandhi Nagar, Velachery Chennai, Tamil Nadu 600042",12.9914084,80.2143054,AC Fast Charging,EV1,24-Jul,?9 k/Wh,"No Wifi, No Parking"
Kekiz Malleswaram,Karnataka,bengaluru,"No 280, Ira Arcade, 18th Cross, Sampige Road,  Malleswaram,",13.008305,77.571179,AC Fast Charging,EV1,9:00 AM - 9:00 PM,?9 k/Wh,"No Wifi, No Parking"
Forum Vijaya Mall - Vadapalani,Tamil Nadu,chennai," B1 Basement, No. 183, Arcot Road, NSK Salai, Vadapalani, Chennai, Tamil Nadu 600026",13.049952,80.209499,DC Fast Charging,EV2,24-Jul,?10 k/Wh,"Wifi, Parking"
Ampa Skywalk,Tamil Nadu,chennai,"No:1, Nelson Manickam Road, 627, Poonamalee High Road, Aminjikara",13.0734394,80.2214957,AC Fast Charging,EV1,24-Jul,?8 k/Wh,"Wifi, Parking"
Sri Sai Dhaba - Jedcharla,Telangana,Palem,"CW8R+Q54, Telangana 509219 Jedcharla Telangana 509219",16.42,77.94,DC Fast Charging,EV2,24-Jul,?9 k/Wh,"No Wifi, No Parking"
"Hotel Vididhi, Kothagudam",Telangana,Madgulapally,"Survey No. 173/2, 174/6, State Highway 2 NAM Expressway, Miryalaguda Highway Near Madugulapally Toll Plaza Kothagudam, Village, Madgulapally, Telangana 508247",16.991031,79.44047,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Wifi
"7 Food Court, NH 65 -Rayangudem",Telangana,Suryapet,"NH - 65, Rayangudem Village Suryapet Mandal, Suryapet, Telangana 508213",17.150628,79.577475,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Parking
"Highway Hospitality, Rajugari Thota",Telangana,Suryapet,"NH 65, Rayangudem Village, Suryapet, Telangana-508213",17.1525348,79.5699188,DC Fast Charging,EV2,24-Jul,?8 k/Wh,"Wifi, Parking"
"Vivera Hotels & Resorts, Loc 1, Narketpally",Telangana,Suryapet,"NH 65, Narketpally, Telangana - 508254",17.212796,79.166746,AC Fast Charging,EV1,24-Jul,?6 k/Wh,"No Wifi, No Parking"
TSIPARD ,Telangana,Hyderabad,"Telnagana state institute of rural development - Police Quaters, Rajendranagar mandal, Hyderabad, Telangana 500030",17.31694482,78.40246655,AC Fast Charging,EV1,24-Jul,?7 k/Wh,Wifi
"Croma, Attapur",Telangana,Hyderabad,"Sirimalle Square Plot Nos. 8, 9, 10 Survey No. 523/B, Pillar No. 160 Attapur, Rajendranagar mandal, Hyderabad, Telangana 500048",17.359176,78.426285,DC Fast Charging,EV2,24-Jul,?9 k/Wh,Parking
Nagole Metro staff Parking,Telangana,Hyderabad,"Inner Ring Rd, Opp. Uppal RTO office, Uppal Main Road, Hyderabad",17.391095,78.558504,AC Fast Charging,EV1,24-Jul,?6 k/Wh,"No Wifi, No Parking"
